weapon_class,weapon_damage,weapon_cooldownAfterLastBullet,weapon_reloadTime,weapon_ammo,weapon_projectile_speed,weapon_projectile_range,weapon_projectile_spawn_delay_after_shot,ID,CollectionID,StarLevel,IsNFT,level
Spread,3580.0,0.65,2.1,3,14.0,9.75,0.1,WeaponType_Shotgun_Default_Star6,Default,6,False,16
Spread,2712.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star1,Arsenal-X,1,True,16
Spread,3004.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star2,Arsenal-X,2,True,16
Spread,3148.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star3,Arsenal-X,3,True,16
Spread,3372.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star4,Arsenal-X,4,True,16
Spread,3660.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star5,Arsenal-X,5,True,16
Spread,4156.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star6,Arsenal-X,6,True,16
Automatic,2020.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star1,Default,1,False,16
Automatic,2260.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star2,Default,2,False,16
Automatic,2420.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star3,Default,3,False,16
Automatic,2580.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star4,Default,4,False,16
Automatic,2820.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star5,Default,5,False,16
Automatic,3060.0,0.2,2.75,3,14.0,11.0,0.0,WeaponType_AssaultGun_Default_Star6,Default,6,False,16
Automatic,2180.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Arsenal-X_Star1,Arsenal-X,1,True,16
Automatic,2340.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star2,Arsenal-X,2,True,16
Automatic,2500.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star3,Arsenal-X,3,True,16
Automatic,2660.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star4,Arsenal-X,4,True,16
Automatic,3280.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star5,Arsenal-X,5,True,16
Automatic,3760.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star6,Arsenal-X,6,True,16
Explosive,1440.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star1,Default,1,False,16
Explosive,1644.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star2,Default,2,False,16
Explosive,1804.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star3,Default,3,False,16
Explosive,1964.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star4,Default,4,False,16
Explosive,2124.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star5,Default,5,False,16
Explosive,2284.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star6,Default,6,False,16
Explosive,1520.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star1,Arsenal-X,1,True,16
Explosive,1616.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star2,Arsenal-X,2,True,16
Explosive,1744.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star3,Arsenal-X,3,True,16
Explosive,2000.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star4,Arsenal-X,4,True,16
Explosive,2272.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star5,Arsenal-X,5,True,16
Explosive,2736.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star6,Arsenal-X,6,True,16
Elemental,1320.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star1,Default,1,False,16
Elemental,1480.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star2,Default,2,False,16
Elemental,1770.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star3,Default,3,False,16
Elemental,1930.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star4,Default,4,False,16
Elemental,2090.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star5,Default,5,False,16
Elemental,2250.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Default_Star6,Default,6,False,16
Elemental,1480.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Arsenal-X_Star1,Arsenal-X,1,True,16
Elemental,1640.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star2,Arsenal-X,2,True,16
Elemental,1800.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star3,Arsenal-X,3,True,16
Elemental,1960.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star4,Arsenal-X,4,True,16
Elemental,2480.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star5,Arsenal-X,5,True,16
Elemental,2800.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star6,Arsenal-X,6,True,16
Precision,1420.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star1,Default,1,False,16
Precision,1580.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star2,Default,2,False,16
Precision,1740.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star3,Default,3,False,16
Precision,1900.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star4,Default,4,False,16
Precision,2140.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star5,Default,5,False,16
Precision,2380.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Default_Star6,Default,6,False,16
Precision,1500.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Arsenal-X_Star1,Arsenal-X,1,True,16
Precision,1612.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star2,Arsenal-X,2,True,16
Precision,1804.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star3,Arsenal-X,3,True,16
Precision,2028.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star4,Arsenal-X,4,True,16
Precision,2284.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star5,Arsenal-X,5,True,16
Precision,2668.0,0.75,2.0,2,13.2,11.0,0.1,WeaponType_RailGun_Arsenal-X_Star6,Arsenal-X,6,True,16
Elemental,194.0,0.05,0.1,65,10.0,9.0,0.2,WeaponType_Flamer_Mythical_Star1,Mythical,1,True,16
Elemental,226.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star2,Mythical,2,True,16
Elemental,258.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star3,Mythical,3,True,16
Elemental,290.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star4,Mythical,4,True,16
Elemental,322.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star5,Mythical,5,True,16
Elemental,370.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star6,Mythical,6,True,16
Precision,1800.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star1,Mythical,1,True,16
Precision,1992.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star2,Mythical,2,True,16
Precision,2216.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star3,Mythical,3,True,16
Precision,2504.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star4,Mythical,4,True,16
Precision,2760.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star5,Mythical,5,True,16
Precision,3320.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star6,Mythical,6,True,16
Explosive,1812.0,0.5,2.7,2,11.5,9.0,0.0,WeaponType_RocketLauncher_Mythical_Star1,Mythical,1,True,16
Explosive,2020.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star2,Mythical,2,True,16
Explosive,2132.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star3,Mythical,3,True,16
Explosive,2452.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star4,Mythical,4,True,16
Explosive,2772.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star5,Mythical,5,True,16
Explosive,3268.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star6,Mythical,6,True,16
Automatic,378.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star1,Mythical,1,True,16
Automatic,442.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star2,Mythical,2,True,16
Automatic,506.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star3,Mythical,3,True,16
Automatic,570.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star4,Mythical,4,True,16
Automatic,634.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star5,Mythical,5,True,16
Automatic,810.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star6,Mythical,6,True,16
Spread,1570.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star1,Mythical,1,True,16
Spread,1730.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star2,Mythical,2,True,16
Spread,1890.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star3,Mythical,3,True,16
Spread,2066.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star4,Mythical,4,True,16
Spread,2482.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star5,Mythical,5,True,16
Spread,2818.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star6,Mythical,6,True,16
Precision,1320.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star1,Mythical,1,True,16
Precision,1480.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star2,Mythical,2,True,16
Precision,1640.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star3,Mythical,3,True,16
Precision,1800.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star4,Mythical,4,True,16
Precision,2040.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star5,Mythical,5,True,16
Precision,2280.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star6,Mythical,6,True,16
Spread,2540.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star1,Default,1,False,17
Spread,2810.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star2,Default,2,False,17
Spread,2980.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star3,Default,3,False,17
Spread,3150.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star4,Default,4,False,17
Spread,3405.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star5,Default,5,False,17
Spread,3660.0,0.65,2.1,3,14.0,9.75,0.1,WeaponType_Shotgun_Default_Star6,Default,6,False,17
Spread,2744.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star1,Arsenal-X,1,True,17
Spread,3048.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star2,Arsenal-X,2,True,17
Spread,3201.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star3,Arsenal-X,3,True,17
Spread,3439.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star4,Arsenal-X,4,True,17
Spread,3745.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star5,Arsenal-X,5,True,17
Spread,4272.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star6,Arsenal-X,6,True,17
Automatic,2040.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star1,Default,1,False,17
Automatic,2290.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star2,Default,2,False,17
Automatic,2460.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star3,Default,3,False,17
Automatic,2630.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star4,Default,4,False,17
Automatic,2885.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star5,Default,5,False,17
Automatic,3140.0,0.2,2.75,3,14.0,11.0,0.0,WeaponType_AssaultGun_Default_Star6,Default,6,False,17
Automatic,2210.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Arsenal-X_Star1,Arsenal-X,1,True,17
Automatic,2380.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star2,Arsenal-X,2,True,17
Automatic,2550.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star3,Arsenal-X,3,True,17
Automatic,2720.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star4,Arsenal-X,4,True,17
Automatic,3360.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star5,Arsenal-X,5,True,17
Automatic,3870.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star6,Arsenal-X,6,True,17
Explosive,1455.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star1,Default,1,False,17
Explosive,1668.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star2,Default,2,False,17
Explosive,1838.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star3,Default,3,False,17
Explosive,2008.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star4,Default,4,False,17
Explosive,2178.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star5,Default,5,False,17
Explosive,2348.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star6,Default,6,False,17
Explosive,1540.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star1,Arsenal-X,1,True,17
Explosive,1642.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star2,Arsenal-X,2,True,17
Explosive,1778.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star3,Arsenal-X,3,True,17
Explosive,2050.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star4,Arsenal-X,4,True,17
Explosive,2339.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star5,Arsenal-X,5,True,17
Explosive,2832.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star6,Arsenal-X,6,True,17
Elemental,1340.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star1,Default,1,False,17
Elemental,1510.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star2,Default,2,False,17
Elemental,1810.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star3,Default,3,False,17
Elemental,1980.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star4,Default,4,False,17
Elemental,2150.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star5,Default,5,False,17
Elemental,2320.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Default_Star6,Default,6,False,17
Elemental,1510.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Arsenal-X_Star1,Arsenal-X,1,True,17
Elemental,1680.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star2,Arsenal-X,2,True,17
Elemental,1850.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star3,Arsenal-X,3,True,17
Elemental,2020.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star4,Arsenal-X,4,True,17
Elemental,2560.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star5,Arsenal-X,5,True,17
Elemental,2900.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star6,Arsenal-X,6,True,17
Precision,1440.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star1,Default,1,False,17
Precision,1610.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star2,Default,2,False,17
Precision,1780.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star3,Default,3,False,17
Precision,1950.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star4,Default,4,False,17
Precision,2205.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star5,Default,5,False,17
Precision,2460.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Default_Star6,Default,6,False,17
Precision,1525.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Arsenal-X_Star1,Arsenal-X,1,True,17
Precision,1644.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star2,Arsenal-X,2,True,17
Precision,1848.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star3,Arsenal-X,3,True,17
Precision,2086.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star4,Arsenal-X,4,True,17
Precision,2358.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star5,Arsenal-X,5,True,17
Precision,2766.0,0.75,2.0,2,13.2,11.0,0.1,WeaponType_RailGun_Arsenal-X_Star6,Arsenal-X,6,True,17
Elemental,198.0,0.05,0.1,65,10.0,9.0,0.2,WeaponType_Flamer_Mythical_Star1,Mythical,1,True,17
Elemental,232.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star2,Mythical,2,True,17
Elemental,266.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star3,Mythical,3,True,17
Elemental,300.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star4,Mythical,4,True,17
Elemental,334.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star5,Mythical,5,True,17
Elemental,385.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star6,Mythical,6,True,17
Precision,1825.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star1,Mythical,1,True,17
Precision,2029.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star2,Mythical,2,True,17
Precision,2267.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star3,Mythical,3,True,17
Precision,2573.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star4,Mythical,4,True,17
Precision,2845.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star5,Mythical,5,True,17
Precision,3440.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star6,Mythical,6,True,17
Explosive,1844.0,0.5,2.7,2,11.5,9.0,0.0,WeaponType_RocketLauncher_Mythical_Star1,Mythical,1,True,17
Explosive,2065.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star2,Mythical,2,True,17
Explosive,2184.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star3,Mythical,3,True,17
Explosive,2524.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star4,Mythical,4,True,17
Explosive,2864.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star5,Mythical,5,True,17
Explosive,3391.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star6,Mythical,6,True,17
Automatic,386.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star1,Mythical,1,True,17
Automatic,454.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star2,Mythical,2,True,17
Automatic,522.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star3,Mythical,3,True,17
Automatic,590.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star4,Mythical,4,True,17
Automatic,658.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star5,Mythical,5,True,17
Automatic,845.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star6,Mythical,6,True,17
Spread,1590.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star1,Mythical,1,True,17
Spread,1760.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star2,Mythical,2,True,17
Spread,1930.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star3,Mythical,3,True,17
Spread,2117.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star4,Mythical,4,True,17
Spread,2559.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star5,Mythical,5,True,17
Spread,2916.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star6,Mythical,6,True,17
Precision,1340.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star1,Mythical,1,True,17
Precision,1510.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star2,Mythical,2,True,17
Precision,1680.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star3,Mythical,3,True,17
Precision,1850.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star4,Mythical,4,True,17
Precision,2105.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star5,Mythical,5,True,17
Precision,2360.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star6,Mythical,6,True,17
Spread,2560.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star1,Default,1,False,18
Spread,2840.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star2,Default,2,False,18
Spread,3020.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star3,Default,3,False,18
Spread,3200.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star4,Default,4,False,18
Spread,3470.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star5,Default,5,False,18
Spread,3740.0,0.65,2.1,3,14.0,9.75,0.1,WeaponType_Shotgun_Default_Star6,Default,6,False,18
Spread,2776.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star1,Arsenal-X,1,True,18
Spread,3092.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star2,Arsenal-X,2,True,18
Spread,3254.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star3,Arsenal-X,3,True,18
Spread,3506.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star4,Arsenal-X,4,True,18
Spread,3830.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star5,Arsenal-X,5,True,18
Spread,4388.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star6,Arsenal-X,6,True,18
Automatic,2060.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star1,Default,1,False,18
Automatic,2320.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star2,Default,2,False,18
Automatic,2500.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star3,Default,3,False,18
Automatic,2680.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star4,Default,4,False,18
Automatic,2950.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star5,Default,5,False,18
Automatic,3220.0,0.2,2.75,3,14.0,11.0,0.0,WeaponType_AssaultGun_Default_Star6,Default,6,False,18
Automatic,2240.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Arsenal-X_Star1,Arsenal-X,1,True,18
Automatic,2420.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star2,Arsenal-X,2,True,18
Automatic,2600.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star3,Arsenal-X,3,True,18
Automatic,2780.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star4,Arsenal-X,4,True,18
Automatic,3440.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star5,Arsenal-X,5,True,18
Automatic,3980.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star6,Arsenal-X,6,True,18
Explosive,1470.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star1,Default,1,False,18
Explosive,1692.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star2,Default,2,False,18
Explosive,1872.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star3,Default,3,False,18
Explosive,2052.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star4,Default,4,False,18
