CategoryID,MissionID,MissionTypeID,Target,TargetReachType,SortIndex,ParentMissionID,RewardPoolID,ResChType,ResChRaceID,ResChNFTOnly,ResWpType,ResWpClass,ResWpCollectionID,ResGameModeID,ResEventType
battlepass_s05_quest_daily,battlepass_s05_quest_daily_49,ingame_heal,17500,sum,0,,battlepass_05_quest_daily_12,,Croco,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_50,ingame_heal,20000,sum,0,,battlepass_05_quest_daily_13,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_51,ingame_heal,24000,sum,0,,battlepass_05_quest_daily_14,,Cat,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_52,ingame_heal,29000,sum,0,,battlepass_05_quest_daily_15,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_53,ingame_heal,41000,sum,0,,battlepass_05_quest_daily_16,,Bear,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_54,ingame_heal,17500,sum,0,,battlepass_05_quest_daily_17,,Rabbit,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_55,ingame_heal,20000,sum,0,,battlepass_05_quest_daily_18,,Tiger,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_56,ingame_heal,24000,sum,0,,battlepass_05_quest_daily_19,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_57,ingame_heal,29000,sum,0,,battlepass_05_quest_daily_20,,Ape,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_58,ingame_heal,41000,sum,0,,battlepass_05_quest_daily_1,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_59,ingame_finish_in_top_1,1,sum,0,,battlepass_05_quest_daily_2,,Ape,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_60,ingame_finish_in_top_2,2,sum,0,,battlepass_05_quest_daily_3,,Bear,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_61,ingame_finish_in_top_3,3,sum,0,,battlepass_05_quest_daily_4,,Cat,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_62,ingame_finish_in_top_4,5,sum,0,,battlepass_05_quest_daily_5,,,,WeaponType_AssaultGun,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_63,ingame_finish_in_top_1,1,sum,0,,battlepass_05_quest_daily_6,,Croco,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_64,ingame_finish_in_top_2,2,sum,0,,battlepass_05_quest_daily_7,,Rabbit,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_65,ingame_finish_in_top_3,3,sum,0,,battlepass_05_quest_daily_8,,Bear,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_66,ingame_finish_in_top_4,5,sum,0,,battlepass_05_quest_daily_9,,Cat,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_67,ingame_finish_in_top_1,1,sum,0,,battlepass_05_quest_daily_10,,,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_68,ingame_finish_in_top_2,2,sum,0,,battlepass_05_quest_daily_11,,,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_69,ingame_finish_in_top_3,3,sum,0,,battlepass_05_quest_daily_12,,,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_70,ingame_finish_in_top_4,5,sum,0,,battlepass_05_quest_daily_13,,,,WeaponType_TeslaGun,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_71,ingame_mvp,1,sum,0,,battlepass_05_quest_daily_14,,Ape,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_72,ingame_mvp,1,sum,0,,battlepass_05_quest_daily_15,,Bear,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_73,ingame_mvp,1,sum,0,,battlepass_05_quest_daily_16,,Tiger,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_74,ingame_mvp,1,sum,0,,battlepass_05_quest_daily_17,,Rabbit,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_75,ingame_mvp,2,sum,0,,battlepass_05_quest_daily_18,,Cat,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_76,ingame_mvp,2,sum,0,,battlepass_05_quest_daily_19,,Croco,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_77,ingame_mvp,2,sum,0,,battlepass_05_quest_daily_20,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_78,ingame_mvp,3,sum,0,,battlepass_05_quest_daily_1,,Ape,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_79,ingame_mvp,3,sum,0,,battlepass_05_quest_daily_2,,Croco,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_80,ingame_mvp,3,sum,0,,battlepass_05_quest_daily_3,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_81,ingame_defeat_enemies,4,highest_one_match,0,,battlepass_05_quest_daily_4,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_82,ingame_defeat_enemies,5,highest_one_match,0,,battlepass_05_quest_daily_5,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_83,ingame_deal_damage,35000,highest_one_match,0,,battlepass_05_quest_daily_6,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_84,ingame_deal_damage,19000,highest_one_match,0,,battlepass_05_quest_daily_7,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_85,ingame_deal_damage,26000,highest_one_match,0,,battlepass_05_quest_daily_8,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_86,ingame_deal_damage,42000,highest_one_match,0,,battlepass_05_quest_daily_9,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_87,ingame_gain_doublekills,1,highest_one_match,0,,battlepass_05_quest_daily_10,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_88,ingame_kill_with_ultimate,1,highest_one_match,0,,battlepass_05_quest_daily_11,,,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_89,ingame_kill_distance_close,2,highest_one_match,0,,battlepass_05_quest_daily_12,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_90,ingame_kill_distance_close,3,highest_one_match,0,,battlepass_05_quest_daily_13,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_91,ingame_kill_distance_close,4,highest_one_match,0,,battlepass_05_quest_daily_14,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_92,ingame_kill_distance_far,2,highest_one_match,0,,battlepass_05_quest_daily_15,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_93,ingame_kill_distance_far,3,highest_one_match,0,,battlepass_05_quest_daily_16,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_94,ingame_kill_distance_far,4,highest_one_match,0,,battlepass_05_quest_daily_17,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_95,ingame_heal,3000,highest_one_match,0,,battlepass_05_quest_daily_18,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_96,ingame_heal,5000,highest_one_match,0,,battlepass_05_quest_daily_19,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_97,ingame_heal,7000,highest_one_match,0,,battlepass_05_quest_daily_20,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_98,meta_hire,1,sum,0,,battlepass_05_quest_daily_1,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_99,meta_open_lootbox,1,sum,0,,battlepass_05_quest_daily_2,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_100,meta_open_lootbox,2,sum,0,,battlepass_05_quest_daily_3,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_101,meta_open_lootbox,3,sum,0,,battlepass_05_quest_daily_4,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_102,meta_shop_collect_free_items,1,sum,0,,battlepass_05_quest_daily_5,,,,,,,,
battlepass_s05_quest_weekly_1,battlepass_s05_quest_weekly_1_1,ingame_defeat_enemies,25,sum,0,,battlepass_05_quest_weekly_1,,Cat,,,,,,
battlepass_s05_quest_weekly_1,battlepass_s05_quest_weekly_1_2,ingame_kill_with_ultimate,1,sum,0,,battlepass_05_quest_weekly_2,,Snail,,,,,128.0,
battlepass_s05_quest_weekly_1,battlepass_s05_quest_weekly_1_3,ingame_heal,50000,sum,0,,battlepass_05_quest_weekly_3,,Bear,,,,,,
battlepass_s05_quest_weekly_1,battlepass_s05_quest_weekly_1_4,ingame_mvp,5,sum,0,,battlepass_05_quest_weekly_4,,Tiger,,,,,16.0,
battlepass_s05_quest_weekly_1,battlepass_s05_quest_weekly_1_5,ingame_finish_in_top_2,4,sum,0,,battlepass_05_quest_weekly_5,,Croco,,,,,128.0,
battlepass_s05_quest_weekly_2,battlepass_s05_quest_weekly_2_1,ingame_kill_distance_far,25,sum,0,,battlepass_05_quest_weekly_6,,,,WeaponType_Shotgun,,,,
battlepass_s05_quest_weekly_2,battlepass_s05_quest_weekly_2_2,ingame_deal_damage,500000,sum,0,,battlepass_05_quest_weekly_7,,,,WeaponType_AssaultGun,,,,
battlepass_s05_quest_weekly_2,battlepass_s05_quest_weekly_2_3,ingame_rumble_collect_stars,120,sum,0,,battlepass_05_quest_weekly_8,,Tiger,,,,,128.0,
battlepass_s05_quest_weekly_2,battlepass_s05_quest_weekly_2_4,meta_login,20,sum,0,,battlepass_05_quest_weekly_4,,,,,,,,
battlepass_s05_quest_weekly_2,battlepass_s05_quest_weekly_2_5,meta_open_lootbox,25,sum,0,,battlepass_05_quest_weekly_10,,,,,,,,
battlepass_s05_quest_weekly_3,battlepass_s05_quest_weekly_3_1,ingame_win_match,10,sum,0,,battlepass_05_quest_weekly_6,,,,,,,16.0,
battlepass_s05_quest_weekly_3,battlepass_s05_quest_weekly_3_2,ingame_kill_distance_close,25,sum,0,,battlepass_05_quest_weekly_9,,,,WeaponType_TeslaGun,,,,
battlepass_s05_quest_weekly_3,battlepass_s05_quest_weekly_3_3,ingame_heal,50000,sum,0,,battlepass_05_quest_weekly_8,,Rabbit,,,,,2.0,
battlepass_s05_quest_weekly_3,battlepass_s05_quest_weekly_3_4,ingame_finish_in_top_4,20,sum,0,,battlepass_05_quest_weekly_3,,,,,,,128.0,
battlepass_s05_quest_weekly_3,battlepass_s05_quest_weekly_3_5,meta_hire,7,sum,0,,battlepass_05_quest_weekly_5,,,,,,,,
battlepass_s05_quest_weekly_4,battlepass_s05_quest_weekly_4_1,ingame_play_match,5,sum,0,,battlepass_05_quest_weekly_10,,Bear,,,,,16.0,
battlepass_s05_quest_weekly_4,battlepass_s05_quest_weekly_4_2,meta_weapon_fuse,3,sum,0,,battlepass_05_quest_weekly_4,,,,,,,,
battlepass_s05_quest_weekly_4,battlepass_s05_quest_weekly_4_3,ingame_gain_doublekills,8,sum,0,,battlepass_05_quest_weekly_8,,,,,,,2.0,
battlepass_s05_quest_weekly_4,battlepass_s05_quest_weekly_4_4,meta_mission_complete_bp_daily,13,sum,0,,battlepass_05_quest_weekly_7,,,,,,,,
battlepass_s05_quest_weekly_4,battlepass_s05_quest_weekly_4_5,ingame_shield_regenerate,100000,sum,0,,battlepass_05_quest_weekly_2,,Croco,,,,,,
battlepass_s05_quest_weekly_5,battlepass_s05_quest_weekly_5_1,meta_weapon_upgrade_count,6,sum,0,,battlepass_05_quest_weekly_3,,,,,,,,
battlepass_s05_quest_weekly_5,battlepass_s05_quest_weekly_5_2,ingame_kill_with_ultimate_FreeCharacter6_Skill,13,sum,0,,battlepass_05_quest_weekly_7,,Ape,,,,,,
battlepass_s05_quest_weekly_5,battlepass_s05_quest_weekly_5_3,meta_use_item_WeaponBoxEpicKey,3,sum,0,,battlepass_05_quest_weekly_1,,,,,,,,
battlepass_s05_quest_weekly_5,battlepass_s05_quest_weekly_5_4,ingame_mvp,3,sum,0,,battlepass_05_quest_weekly_9,,,,WeaponType_MortarGun,,,16.0,
battlepass_s05_quest_weekly_5,battlepass_s05_quest_weekly_5_5,meta_shop_purchase,1,sum,0,,battlepass_05_quest_weekly_4,,,,,,,,
battlepass_s05_quest_weekly_6,battlepass_s05_quest_weekly_6_1,ingame_defeat_enemies,300,sum,0,,battlepass_05_quest_weekly_10,,,,,,,,
battlepass_s05_quest_weekly_6,battlepass_s05_quest_weekly_6_2,ingame_kill_from_grass,10,sum,0,,battlepass_05_quest_weekly_2,,,,WeaponType_Shotgun,,,128.0,
battlepass_s05_quest_weekly_6,battlepass_s05_quest_weekly_6_3,ingame_heal,40000,sum,0,,battlepass_05_quest_weekly_8,,Bear,,,,,,
battlepass_s05_quest_weekly_6,battlepass_s05_quest_weekly_6_4,meta_character_talent_learn,3,sum,0,,battlepass_05_quest_weekly_5,,,,,,,,
battlepass_s05_quest_weekly_6,battlepass_s05_quest_weekly_6_5,meta_use_item_Credit,200,sum,0,,battlepass_05_quest_weekly_6,,,,,,,,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_1,ingame_win_match,30,sum,1,,battlepass_05_quest_featured,,Snail,,,,,,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_2,ingame_defeat_enemies,200,sum,2,,battlepass_05_quest_featured,,Snail,,,,,,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_3,ingame_use_ultimate,40,sum,3,,battlepass_05_quest_featured,,Snail,,,,,,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_4,ingame_gain_teamkills,5,sum,4,,battlepass_05_quest_featured,,Snail,,,,,2.0,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_5,ingame_shield_regenerate,100000,sum,5,,battlepass_05_quest_featured,,Snail,,,,,,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_6,ingame_defeat_enemies,5,highest_one_match,6,,battlepass_05_quest_featured,,Snail,,,,,128.0,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_7,ingame_finish_in_top_2,10,sum,7,,battlepass_05_quest_featured,,Snail,,,,,128.0,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_8,ingame_kill_with_ultimate,4,highest_one_match,8,,battlepass_05_quest_featured,,Snail,,,,,16.0,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_9,ingame_heal,20000,sum,9,,battlepass_05_quest_featured,,Snail,,,,,16.0,
battlepass_s05_quest_featured,battlepass_s05_quest_featured_10,ingame_kill_distance_far,90,sum,10,,battlepass_05_quest_featured,,Snail,,,,,128.0,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_1,ingame_deal_damage,100000000,sum,1,,battlepass_05_quest_challenge_1,,,,,,,,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_2,ingame_kill_from_grass,5,highest_one_match,3,,battlepass_05_quest_challenge_2,,,,WeaponType_AssaultGun,,,16.0,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_3,ingame_gain_teamkills,40,sum,4,,battlepass_05_quest_challenge_3,,,,,,,,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_4,ingame_mvp,50,sum,6,,battlepass_05_quest_challenge_4,,,,,,,2.0,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_5,ingame_kill_distance_far,8,highest_one_match,8,,battlepass_05_quest_challenge_5,,,,WeaponType_Shotgun,,,,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_6,ingame_defeat_enemies,750,sum,9,,battlepass_05_quest_challenge_6,,,,,,,,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_7,meta_weapon_fuse_to_5stars,1,sum,11,,battlepass_05_quest_challenge_7,,,,,,,,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_8,meta_arena_leaderboard_top050,2,sum,12,,battlepass_05_quest_challenge_8,,,,,,,,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_9,meta_use_item_Crown,300000,sum,13,,battlepass_05_quest_challenge_9,,,,,,,,
battlepass_s05_quest_challenge,battlepass_s05_quest_challenge_10,meta_battlepass_reach_tier,40,highest,15,,battlepass_05_quest_challenge_10,,,,,,,,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_1,ingame_win_match,30,sum,1,,battlepass_06_quest_featured,,Shark,,,,,,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_2,ingame_defeat_enemies,200,sum,2,,battlepass_06_quest_featured,,Shark,,,,,,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_3,ingame_kill_from_grass,30,sum,3,,battlepass_06_quest_featured,,Shark,,,,,128.0,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_4,ingame_gain_teamkills,5,sum,4,,battlepass_06_quest_featured,,Shark,,,,,2.0,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_5,ingame_shield_regenerate,100000,sum,5,,battlepass_06_quest_featured,,Shark,,,,,,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_6,ingame_defeat_enemies,5,highest_one_match,6,,battlepass_06_quest_featured,,Shark,,,,,128.0,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_7,ingame_finish_in_top_2,10,sum,7,,battlepass_06_quest_featured,,Shark,,,,,128.0,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_8,ingame_kill_with_ultimate,5,highest_one_match,8,,battlepass_06_quest_featured,,Shark,,,,,2.0,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_9,ingame_mvp,10,sum,9,,battlepass_06_quest_featured,,Shark,,,,,16.0,
battlepass_s06_quest_featured,battlepass_s06_quest_featured_10,ingame_defeat_enemies,90,sum,10,,battlepass_06_quest_featured,,Shark,,WeaponType_RailGun,,,,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_1,ingame_deal_damage,50000000,sum,1,,battlepass_06_quest_challenge_1,,,,,,,,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_2,ingame_gain_doublekills,20,sum,2,,battlepass_06_quest_challenge_2,,,,,,,128.0,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_3,ingame_mvp,30,sum,3,,battlepass_06_quest_challenge_3,,,,WeaponType_MortarGun,,,,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_4,ingame_kill_distance_close,5,highest_one_match,4,,battlepass_06_quest_challenge_4,,,,,,,128.0,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_5,ingame_win_match,30,sum,5,,battlepass_06_quest_challenge_5,,Shark,,,,,,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_6,ingame_defeat_enemies,650,sum,6,,battlepass_06_quest_challenge_6,,,,,,,,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_7,meta_weapon_fuse_to_4stars,2,sum,7,,battlepass_06_quest_challenge_7,,,,,,,,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_8,meta_arena_leaderboard_top100,2,sum,8,,battlepass_06_quest_challenge_8,,,,,,,,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_9,meta_use_item_Crown,250000,sum,9,,battlepass_06_quest_challenge_9,,,,,,,,
battlepass_s06_quest_challenge,battlepass_s06_quest_challenge_10,meta_login,35,sum,10,,battlepass_06_quest_challenge_10,,,,,,,,
battlepass_s06_quest_weekly_1,battlepass_s06_quest_weekly_1_1,ingame_defeat_enemies,25,sum,0,,battlepass_06_quest_weekly_1,,Cat,,,,,,
battlepass_s06_quest_weekly_1,battlepass_s06_quest_weekly_1_2,ingame_kill_with_ultimate,1,sum,0,,battlepass_06_quest_weekly_2,,Snail,,,,,128.0,
battlepass_s06_quest_weekly_1,battlepass_s06_quest_weekly_1_3,ingame_heal,50000,sum,0,,battlepass_06_quest_weekly_3,,Bear,,,,,,
battlepass_s06_quest_weekly_1,battlepass_s06_quest_weekly_1_4,ingame_mvp,5,sum,0,,battlepass_06_quest_weekly_4,,Tiger,,,,,16.0,
battlepass_s06_quest_weekly_1,battlepass_s06_quest_weekly_1_5,ingame_finish_in_top_2,4,sum,0,,battlepass_06_quest_weekly_5,,Croco,,,,,128.0,
battlepass_s06_quest_weekly_2,battlepass_s06_quest_weekly_2_1,ingame_kill_distance_far,25,sum,0,,battlepass_06_quest_weekly_6,,,,WeaponType_Shotgun,,,,
battlepass_s06_quest_weekly_2,battlepass_s06_quest_weekly_2_2,ingame_deal_damage,500000,sum,0,,battlepass_06_quest_weekly_7,,,,WeaponType_AssaultGun,,,,
battlepass_s06_quest_weekly_2,battlepass_s06_quest_weekly_2_3,ingame_rumble_collect_stars,120,sum,0,,battlepass_06_quest_weekly_8,,Tiger,,,,,128.0,
battlepass_s06_quest_weekly_2,battlepass_s06_quest_weekly_2_4,meta_login,20,sum,0,,battlepass_06_quest_weekly_9,,,,,,,,
battlepass_s06_quest_weekly_2,battlepass_s06_quest_weekly_2_5,meta_open_lootbox,25,sum,0,,battlepass_06_quest_weekly_10,,,,,,,,
battlepass_s06_quest_weekly_3,battlepass_s06_quest_weekly_3_1,ingame_win_match,10,sum,0,,battlepass_06_quest_weekly_3,,,,,,,16.0,
battlepass_s06_quest_weekly_3,battlepass_s06_quest_weekly_3_2,ingame_kill_distance_close,25,sum,0,,battlepass_06_quest_weekly_1,,,,WeaponType_TeslaGun,,,,
battlepass_s06_quest_weekly_3,battlepass_s06_quest_weekly_3_3,ingame_heal,50000,sum,0,,battlepass_06_quest_weekly_4,,Rabbit,,,,,2.0,
battlepass_s06_quest_weekly_3,battlepass_s06_quest_weekly_3_4,ingame_finish_in_top_4,20,sum,0,,battlepass_06_quest_weekly_7,,,,,,,128.0,
battlepass_s06_quest_weekly_3,battlepass_s06_quest_weekly_3_5,meta_hire,7,sum,0,,battlepass_06_quest_weekly_5,,,,,,,,
battlepass_s06_quest_weekly_4,battlepass_s06_quest_weekly_4_1,ingame_play_match,5,sum,0,,battlepass_06_quest_weekly_4,,Bear,,,,,16.0,
battlepass_s06_quest_weekly_4,battlepass_s06_quest_weekly_4_2,meta_weapon_fuse,3,sum,0,,battlepass_06_quest_weekly_9,,,,,,,,
battlepass_s06_quest_weekly_4,battlepass_s06_quest_weekly_4_3,ingame_gain_doublekills,8,sum,0,,battlepass_06_quest_weekly_7,,,,,,,2.0,
battlepass_s06_quest_weekly_4,battlepass_s06_quest_weekly_4_4,meta_mission_complete_bp_daily,13,sum,0,,battlepass_06_quest_weekly_1,,,,,,,,
battlepass_s06_quest_weekly_4,battlepass_s06_quest_weekly_4_5,ingame_shield_regenerate,100000,sum,0,,battlepass_06_quest_weekly_3,,Croco,,,,,,
battlepass_s06_quest_weekly_5,battlepass_s06_quest_weekly_5_1,meta_weapon_upgrade_count,6,sum,0,,battlepass_06_quest_weekly_6,,,,,,,,
battlepass_s06_quest_weekly_5,battlepass_s06_quest_weekly_5_2,ingame_kill_with_ultimate_FreeCharacter6_Skill,13,sum,0,,battlepass_06_quest_weekly_10,,Ape,,,,,,
battlepass_s06_quest_weekly_5,battlepass_s06_quest_weekly_5_3,meta_use_item_WeaponBoxEpicKey,3,sum,0,,battlepass_06_quest_weekly_9,,,,,,,,
battlepass_s06_quest_weekly_5,battlepass_s06_quest_weekly_5_4,ingame_mvp,3,sum,0,,battlepass_06_quest_weekly_7,,,,WeaponType_MortarGun,,,16.0,
battlepass_s06_quest_weekly_5,battlepass_s06_quest_weekly_5_5,meta_shop_purchase,1,sum,0,,battlepass_06_quest_weekly_5,,,,,,,,
battlepass_s06_quest_weekly_6,battlepass_s06_quest_weekly_6_1,ingame_defeat_enemies,300,sum,0,,battlepass_06_quest_weekly_7,,,,,,,,
battlepass_s06_quest_weekly_6,battlepass_s06_quest_weekly_6_2,ingame_kill_from_grass,10,sum,0,,battlepass_06_quest_weekly_10,,,,WeaponType_Shotgun,,,128.0,
battlepass_s06_quest_weekly_6,battlepass_s06_quest_weekly_6_3,ingame_heal,40000,sum,0,,battlepass_06_quest_weekly_9,,Bear,,,,,,
battlepass_s06_quest_weekly_6,battlepass_s06_quest_weekly_6_4,meta_character_talent_learn,3,sum,0,,battlepass_06_quest_weekly_1,,,,,,,,
battlepass_s06_quest_weekly_6,battlepass_s06_quest_weekly_6_5,meta_use_item_Credit,200,sum,0,,battlepass_06_quest_weekly_3,,,,,,,,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_1,ingame_win_match,30,sum,1,,battlepass_07_quest_featured,,Squirrel,,,,,,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_2,ingame_defeat_enemies,200,sum,2,,battlepass_07_quest_featured,,Squirrel,,,,,,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_3,ingame_kill_from_grass,30,sum,3,,battlepass_07_quest_featured,,Squirrel,,,,,128.0,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_4,ingame_gain_teamkills,5,sum,4,,battlepass_07_quest_featured,,Squirrel,,,,,2.0,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_5,ingame_shield_regenerate,100000,sum,5,,battlepass_07_quest_featured,,Squirrel,,,,,,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_6,ingame_defeat_enemies,5,highest_one_match,6,,battlepass_07_quest_featured,,Squirrel,,,,,2.0,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_7,ingame_finish_in_top_2,10,sum,7,,battlepass_07_quest_featured,,Squirrel,,,,,128.0,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_8,ingame_kill_with_ultimate,5,highest_one_match,8,,battlepass_07_quest_featured,,Squirrel,,,,,16.0,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_9,ingame_mvp,10,sum,9,,battlepass_07_quest_featured,,Squirrel,,,,,2.0,
battlepass_s07_quest_featured,battlepass_s07_quest_featured_10,ingame_defeat_enemies,90,sum,10,,battlepass_07_quest_featured,,Squirrel,,WeaponType_TeslaGun,,,,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_1,ingame_deal_damage,10000000,sum,1,,battlepass_07_quest_challenge_1,,Rabbit,,,,,,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_2,ingame_gain_doublekills,20,sum,2,,battlepass_07_quest_challenge_2,,,,,,,128.0,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_3,ingame_mvp,30,sum,3,,battlepass_07_quest_challenge_3,,,,WeaponType_AssaultGun,,,,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_4,ingame_kill_distance_close,5,highest_one_match,4,,battlepass_07_quest_challenge_4,,,,,,,128.0,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_5,ingame_win_match,30,sum,5,,battlepass_07_quest_challenge_5,,Squirrel,,,,,,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_6,ingame_defeat_enemies,700,sum,6,,battlepass_07_quest_challenge_6,,,,,,,,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_7,meta_weapon_fuse_to_4stars,2,sum,7,,battlepass_07_quest_challenge_7,,,,,,,,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_8,meta_arena_leaderboard_top100,2,sum,8,,battlepass_07_quest_challenge_8,,,,,,,,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_9,meta_use_item_Crown,250000,sum,9,,battlepass_07_quest_challenge_9,,,,,,,,
battlepass_s07_quest_challenge,battlepass_s07_quest_challenge_10,meta_login,30,sum,10,,battlepass_07_quest_challenge_10,,,,,,,,
