identifier,collection,name,url,thumbnailUrl,owner,rank,priceCurrency,priceAmount,Background,Body,Earrings,Eyes,Face,Head,Headgear,LegAccessories,Legs,Mouth,Perk 1,Perk 2,Rarity Class,Skin,Species,level,health,shield,talent_points_available,talent_points_total,earn_rate,character_tokens,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
CRCHAMPS-d0265d-91,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Explosive Weapons Proficiency,Resilience,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-92,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Resilience,Nano Meds,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-93,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Scatter Weapons Proficiency,Hodler,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-94,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Precision Weapons Proficiency,Elemental Weapons Proficiency,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-95,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Overshield,Elemental Weapons Proficiency,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-96,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Stonewall,Overshield,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-97,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Resilience,Hodler,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-98,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Nano Meds,Overshield,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-99,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Stonewall,Brawler,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
CRCHAMPS-d0265d-9a,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Automatic Weapons Proficiency,Grounded,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-9b,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Elemental Weapons Proficiency,Adrenaline Rush,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-9c,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Cold Blooded,Overachiever,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-9d,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Brawler,Adrenaline Rush,Epic,Maui,Space Shark,4,258,139,0,0,0.27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
CRCHAMPS-d0265d-9e,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Galvanized,Grounded,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-9f,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Galvanized,Overachiever,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-a0,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Hodler,Cool Moves,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-a1,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Automatic Weapons Proficiency,Cold Blooded,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-a2,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Automatic Weapons Proficiency,Nano Meds,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-a3,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Overachiever,Resilience,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-a4,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Adrenaline Rush,Nano Meds,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-a5,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Cold Blooded,Resilience,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-a6,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Overachiever,Escape Artist,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-a7,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Brawler,Overachiever,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
CRCHAMPS-d0265d-a8,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Cold Blooded,Perseverance,Epic,Maui,Space Shark,5,391,212,0,0,0.37,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-a9,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Scatter Weapons Proficiency,Cold Blooded,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-aa,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Overshield,Automatic Weapons Proficiency,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-ab,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Automatic Weapons Proficiency,Explosive Weapons Proficiency,Epic,Maui,Space Shark,1,0,0,0,0,0.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-ac,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Resilience,Scavenger,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0
CRCHAMPS-d0265d-ad,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Explosive Weapons Proficiency,Automatic Weapons Proficiency,Epic,Maui,Space Shark,1,0,0,0,0,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-ae,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Adrenaline Rush,Hodler,Epic,Maui,Space Shark,5,391,212,0,0,0.37,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-af,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Galvanized,Cool Moves,Epic,Maui,Space Shark,1,0,0,0,0,0.0,48,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-b0,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Cool Moves,Scatter Weapons Proficiency,Epic,Maui,Space Shark,1,0,0,0,0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-b1,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Galvanized,Perseverance,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-b2,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Black Widow,Overshield,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-b3,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Galvanized,Scatter Weapons Proficiency,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-b4,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Automatic Weapons Proficiency,Nano Meds,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-b5,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Perseverance,Resilience,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-b6,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Stonewall,Scavenger,Epic,Maui,Space Shark,3,146,77,0,0,0.17,21,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
CRCHAMPS-d0265d-b7,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Stonewall,Elemental Weapons Proficiency,Epic,Maui,Space Shark,1,0,0,0,0,0.0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCHAMPS-d0265d-b8,CRCHAMPS-d0265d,CantinaRoyaleChamps,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRCHAMPS-d0265d-9e7fa44d,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Hodler,Escape Artist,Epic,Maui,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
