identifier,collection,name,url,thumbnailUrl,owner,rank,priceCurrency,priceAmount,xp,wear,level,starLevel,Damage,Reload Time,Ammo,Range,realPriceAmount
CRWEAPONS-e5ab49-139b,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1400.0,3.0,3.0,8.5,
CRWEAPONS-e5ab49-139c,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1400.0,3.0,3.0,8.5,
CRWEAPONS-e5ab49-139d,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,3.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-139e,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,4.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-139f,CRWEAPONS-e5ab49,Blaster-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Blaster-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-28ba06fc,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1700.0,2.75,3.0,10.5,
CRWEAPONS-e5ab49-13a0,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13a1,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,2300.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13a2,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,1.0,1000.0,2.7,2.0,9.0,
CRWEAPONS-e5ab49-13a3,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1400.0,3.0,3.0,8.5,
CRWEAPONS-e5ab49-13a4,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,1.0,2200.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13a5,CRWEAPONS-e5ab49,Blaster-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Blaster-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-28ba06fc,erd1akp3a932g2f4w34qqwte3kl3wl0gj5hg0r73qk59a7cyqkpdx5qseys9ku,,,,3.0,0.2,1.0,1.0,1700.0,2.75,3.0,10.0,
CRWEAPONS-e5ab49-13a6,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,3.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13a7,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,1.0,2200.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13a8,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,1.0,2200.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13a9,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd14gwna27afn2mspet7sgajqwsrsanvw9yvawuylazvuvxfz0v4spqw5m8dg,,,,0.0,0.0,1.0,3.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13aa,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd14gwna27afn2mspet7sgajqwsrsanvw9yvawuylazvuvxfz0v4spqw5m8dg,,,,0.0,0.0,1.0,3.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13ab,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13ac,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,1.0,1000.0,2.4,2.0,10.0,
CRWEAPONS-e5ab49-13ad,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,1.0,1000.0,2.7,2.0,9.0,
CRWEAPONS-e5ab49-13ae,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,3.0,2300.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13af,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,123.0,1.3,1.0,2.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13b0,CRWEAPONS-e5ab49,Blaster-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Blaster-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-28ba06fc,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,3.0,1700.0,2.75,3.0,10.5,
CRWEAPONS-e5ab49-13b1,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,1.0,2200.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13b2,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13b3,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,3.0,1400.0,3.0,3.0,8.5,
CRWEAPONS-e5ab49-13b4,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13b5,CRWEAPONS-e5ab49,Blaster-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Blaster-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-28ba06fc,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,2.0,1700.0,2.75,3.0,10.5,
CRWEAPONS-e5ab49-13b6,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13b7,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13b8,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,1.0,1400.0,3.0,3.0,8.0,
CRWEAPONS-e5ab49-13b9,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,3.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13ba,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13bb,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1400.0,3.0,3.0,8.5,
CRWEAPONS-e5ab49-13bc,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,4.0,2300.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13bd,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13be,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,1.0,1000.0,2.7,2.0,9.0,
CRWEAPONS-e5ab49-13bf,CRWEAPONS-e5ab49,Blaster-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Blaster-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-28ba06fc,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,4.0,1700.0,2.75,3.0,10.5,
CRWEAPONS-e5ab49-13c0,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,4.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13c1,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1am2t6wlec0aryeu7kn0llg3wdfcaxcmuv8wsl93wknw7w8s6espssakdrc,,,,0.0,0.0,1.0,4.0,1400.0,3.0,3.0,8.5,
CRWEAPONS-e5ab49-13c2,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1am2t6wlec0aryeu7kn0llg3wdfcaxcmuv8wsl93wknw7w8s6espssakdrc,,,,0.0,0.0,1.0,2.0,1400.0,3.0,3.0,8.5,
CRWEAPONS-e5ab49-13c3,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,2.0,2300.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13c4,CRWEAPONS-e5ab49,Blaster-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Blaster-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-28ba06fc,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,3.0,1700.0,2.75,3.0,10.5,
CRWEAPONS-e5ab49-13c5,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,2300.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13c6,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,2.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13c7,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,3.0,1400.0,3.0,3.0,8.5,
CRWEAPONS-e5ab49-13c8,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,216.0,0.5,2.0,2.0,1032.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13c9,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,1.0,1000.0,2.4,2.0,10.0,
CRWEAPONS-e5ab49-13ca,CRWEAPONS-e5ab49,Mortar Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/MortarGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-57abe93a,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,2.0,1400.0,3.0,3.0,8.5,
CRWEAPONS-e5ab49-13cb,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,3.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13cc,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,3.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13cd,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,4.0,1000.0,2.7,2.0,9.5,
CRWEAPONS-e5ab49-13ce,CRWEAPONS-e5ab49,Railgun-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/RailGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-e635665b,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,1000.0,2.4,2.0,10.5,
CRWEAPONS-e5ab49-13cf,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,0.0,0.0,1.0,2.0,2300.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13d0,CRWEAPONS-e5ab49,Boomstick-X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/Boomstick-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-40c00fbf,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,2.0,2300.0,2.1,3.0,9.0,
CRWEAPONS-e5ab49-13d1,CRWEAPONS-e5ab49,Tesla Gun X,https://media.elrond.com/nfts/asset/bafybeibrxxffbbdt6ile7cvm4lmnggrqkxlaz3v7mden4gct32ch5sg5im/TeslaGun-X.png,https://media.elrond.com/nfts/thumbnail/CRWEAPONS-e5ab49-c8a37fdb,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,,,0.0,0.0,1.0,1.0,1000.0,2.7,2.0,9.0,
